,count,wins,winsPerRace,meanOdds,oddsTotal
Miia Myllymäki,48,1,0.020833333333333332,28.9375,1389
Kjell O Jonsson,48,0,0.0,50.854166666666664,2441
Madelene Johansson,48,4,0.08333333333333333,29.0625,1395
Jukka Mattila,47,7,0.14893617021276595,13.297872340425531,625
Bengt-Erik Olsson,47,4,0.0851063829787234,36.1063829787234,1697
Olav Mikkelborg,47,7,0.14893617021276595,18.29787234042553,860
Eveliina Sarismala,47,4,0.0851063829787234,28.02127659574468,1317
Harri Partanen,47,0,0.0,41.38297872340426,1945
Fredrik Stenmark,47,1,0.02127659574468085,41.0,1927
Markus Takaluoma,47,1,0.02127659574468085,50.319148936170215,2365
Niklas Andersson J-son,47,3,0.06382978723404255,92.68085106382979,4356
Jan Schön,47,3,0.06382978723404255,40.53191489361702,1905
Madelene Elgtberg,47,2,0.0425531914893617,44.212765957446805,2078
Håkan Skoglund,47,7,0.14893617021276595,14.617021276595745,687
Mats Jonsson,46,1,0.021739130434782608,60.23913043478261,2771
Lars Högström,46,0,0.0,43.52173913043478,2002
Staffan Nilsson,46,2,0.043478260869565216,44.97826086956522,2069
Jarmo Mänty,46,0,0.0,65.32608695652173,3005
Mervi Laurila,46,8,0.17391304347826086,37.47826086956522,1724
Anssi Niininen,46,0,0.0,51.19565217391305,2355
Eirin Bolme,46,1,0.021739130434782608,52.21739130434783,2402
Sami Nummi,46,6,0.13043478260869565,25.065217391304348,1153
Suzanne Walterström,46,1,0.021739130434782608,79.8695652173913,3674
Erika Persson,46,2,0.043478260869565216,45.891304347826086,2111
Jan Hellstedt,46,4,0.08695652173913043,38.95652173913044,1792
Olli-Pekka Salli,46,1,0.021739130434782608,63.78260869565217,2934
Roger Wineryd,46,2,0.043478260869565216,54.65217391304348,2514
Riitta Nylund,46,2,0.043478260869565216,36.45652173913044,1677
Timo Gardemeister,45,1,0.022222222222222223,45.62222222222222,2053
Pertti Niskanen,45,0,0.0,53.266666666666666,2397
Oskar Florhed,45,3,0.06666666666666667,30.355555555555554,1366
Karolina Korkiamäki,45,2,0.044444444444444446,79.62222222222222,3583
Sara Kurkinen,45,1,0.022222222222222223,71.42222222222222,3214
Jessica Pilenberg,45,7,0.15555555555555556,27.377777777777776,1232
Göran Lång,45,4,0.08888888888888889,30.066666666666666,1353
Petri Fredin,45,1,0.022222222222222223,36.2,1629
Håkan Danielsson,45,4,0.08888888888888889,24.6,1107
Linda Furåker,45,3,0.06666666666666667,53.51111111111111,2408
Marika Parviainen,45,1,0.022222222222222223,20.755555555555556,934
Jukka Siipola,45,2,0.044444444444444446,23.8,1071
Eero Hyötyläinen,45,4,0.08888888888888889,24.644444444444446,1109
Sami Ikonen,45,2,0.044444444444444446,36.422222222222224,1639
Ronny Israelsson,44,0,0.0,48.40909090909091,2130
Martijn de Haan,44,2,0.045454545454545456,49.72727272727273,2188
Kristian Malmin,44,10,0.22727272727272727,11.522727272727273,507
Iida Lantto,44,6,0.13636363636363635,21.90909090909091,964
Malin Asklund,44,3,0.06818181818181818,48.56818181818182,2137
Marcus Bergström,44,0,0.0,45.61363636363637,2007
Jani Hautaviita,44,2,0.045454545454545456,36.59090909090909,1610
Erkki Suhonen,44,1,0.022727272727272728,45.75,2013
Hanna-Kaisa Kärkkäinen,44,7,0.1590909090909091,30.90909090909091,1360
Åsbjörn Tengsareid,44,9,0.20454545454545456,10.068181818181818,443
Veijo Suopanki,43,2,0.046511627906976744,40.46511627906977,1740
Bård Humborstad,43,7,0.16279069767441862,27.651162790697676,1189
Hanna Holmberg,43,1,0.023255813953488372,50.906976744186046,2189
Per-Arne Lindström,43,7,0.16279069767441862,24.627906976744185,1059
Kauko Toroska,43,0,0.0,63.81395348837209,2744
Erkki Lappi,43,4,0.09302325581395349,18.651162790697676,802
Jukka-Pekka Hukkanen,43,0,0.0,28.697674418604652,1234
Per Fromell,43,1,0.023255813953488372,42.72093023255814,1837
Patrick Hedqvist,43,3,0.06976744186046512,24.023255813953487,1033
Tom Erik Solberg,43,6,0.13953488372093023,23.46511627906977,1009
Gustav Wernäng,43,0,0.0,49.906976744186046,2146
Clas Löfkvist,43,1,0.023255813953488372,40.13953488372093,1726
Thomas Mjöen,43,9,0.20930232558139536,15.69767441860465,675
Wilma Wallberg,43,2,0.046511627906976744,54.7906976744186,2356
Antti Isomaa,43,1,0.023255813953488372,34.906976744186046,1501
Henry Flink,43,0,0.0,71.79069767441861,3087
Rebecca Arnerlöf,43,3,0.06976744186046512,24.325581395348838,1046
Maria Muhli,43,3,0.06976744186046512,48.76744186046512,2097
Lina Björk,43,4,0.09302325581395349,33.651162790697676,1447
Emeli Eriksson,42,1,0.023809523809523808,57.42857142857143,2412
Martti Ropponen,42,1,0.023809523809523808,79.21428571428571,3327
Timo Nyman,42,0,0.0,97.0952380952381,4078
Antti Turunen,42,2,0.047619047619047616,22.30952380952381,937
Elinor Pettersson,42,0,0.0,37.92857142857143,1593
Minttu-Maaria Virtanen,42,3,0.07142857142857142,36.095238095238095,1516
Katri Mikkola,42,1,0.023809523809523808,63.5,2667
Fredrik Lindvall,42,0,0.0,59.333333333333336,2492
Jennie Ek,42,0,0.0,40.404761904761905,1697
Simo Tuovinen,42,2,0.047619047619047616,42.976190476190474,1805
Peter Törnqvist,42,1,0.023809523809523808,30.38095238095238,1276
Anders Wallin,41,4,0.0975609756097561,33.292682926829265,1365
Julia Nilsson,41,2,0.04878048780487805,38.073170731707314,1561
Jorma Naumanen,41,3,0.07317073170731707,23.75609756097561,974
Mimmi Elfstrand,41,1,0.024390243902439025,37.58536585365854,1541
Anders Högberg,41,0,0.0,42.24390243902439,1732
Michael Nimczyk,41,3,0.07317073170731707,18.658536585365855,765
Ari Karttunen,41,7,0.17073170731707318,19.51219512195122,800
Oskar Andersson,41,0,0.0,68.90243902439025,2825
Jyrki Filatoff,41,4,0.0975609756097561,42.609756097560975,1747
Mikko Peränen,41,5,0.12195121951219512,31.51219512195122,1292
Tomi Ojanen,41,2,0.04878048780487805,48.90243902439025,2005
Johan Lindqvist,41,3,0.07317073170731707,37.829268292682926,1551
Hanna Norring,41,0,0.0,47.68292682926829,1955
Mervi Bouvin,41,0,0.0,50.02439024390244,2051
Frida Simonsson,41,8,0.1951219512195122,35.51219512195122,1456
Jani Peräsalo,40,0,0.0,75.35,3014
Veikko Asikainen,40,2,0.05,39.125,1565
Heikki Räisänen,40,4,0.1,39.225,1569
Fredrik Wallin,40,4,0.1,24.575,983
Ola Åsebö,40,1,0.025,53.4,2136
Petri Hirvonen,40,0,0.0,41.875,1675
Kimmo Ahola,40,4,0.1,34.425,1377
Peter Edberg,40,0,0.0,62.5,2500
Jari Nylund,40,1,0.025,46.75,1870
Anders Schillström,40,0,0.0,83.45,3338
Per Lisell,40,4,0.1,17.825,713
Mira Miettinen,40,2,0.05,46.55,1862
Jouni Törmänen,40,14,0.35,13.425,537
Daniel Schützer,40,2,0.05,16.95,678
Carolina Krokvik,40,2,0.05,45.6,1824
Morgan Johansson,40,4,0.1,41.15,1646
Kjell Hermin,40,2,0.05,38.775,1551
Ole-Christian Kjenner,39,4,0.10256410256410256,22.666666666666668,884
Juha Kurhela,39,0,0.0,42.64102564102564,1663
Sten S Carlsson,39,0,0.0,111.1025641025641,4333
Jonathan Bardun,39,2,0.05128205128205128,37.87179487179487,1477
Kari Puosi,39,3,0.07692307692307693,34.38461538461539,1341
Hans Svedin,39,0,0.0,47.23076923076923,1842
Tony Eliasson,39,2,0.05128205128205128,50.41025641025641,1966
Sami Fredin,39,1,0.02564102564102564,77.05128205128206,3005
Sandra V Eriksson,39,3,0.07692307692307693,29.128205128205128,1136
Per Uvgård,39,0,0.0,98.43589743589743,3839
Christian Persson,39,6,0.15384615384615385,28.153846153846153,1098
Tilda Wahlberg,39,1,0.02564102564102564,53.53846153846154,2088
Jelena Tsezaks,39,1,0.02564102564102564,87.12820512820512,3398
Tyler Mifsud,39,5,0.1282051282051282,28.794871794871796,1123
Ralf Göstas,39,1,0.02564102564102564,56.256410256410255,2194
Viktoria Strand Jörgensen,39,0,0.0,26.743589743589745,1043
Samuel Rehn,39,7,0.1794871794871795,14.205128205128204,554
Daniel Berglund,39,1,0.02564102564102564,28.28205128205128,1103
Magdalena Eriksson,38,3,0.07894736842105263,34.026315789473685,1293
Kari Ahokas,38,3,0.07894736842105263,24.07894736842105,915
Matti Paimander,38,1,0.02631578947368421,58.026315789473685,2205
Oscar Berglund,38,5,0.13157894736842105,17.44736842105263,663
Agnes Larsson,38,1,0.02631578947368421,44.89473684210526,1706
Vesa Tenkanen,38,0,0.0,73.44736842105263,2791
Aki Bly,38,1,0.02631578947368421,57.44736842105263,2183
Shkelzen Koka,38,3,0.07894736842105263,24.13157894736842,917
Heimo Hämäläinen,38,1,0.02631578947368421,55.21052631578947,2098
Lars Throgen,38,2,0.05263157894736842,43.31578947368421,1646
Kenneth Nielsen,38,1,0.02631578947368421,49.89473684210526,1896
Arthur Leportier,38,2,0.05263157894736842,52.71052631578947,2003
Juhani Tuomela,38,0,0.0,59.21052631578947,2250
Jonas Karlsson,38,4,0.10526315789473684,20.07894736842105,763
EJ KLAR KÖRSVEN,38,3,0.07894736842105263,35.89473684210526,1364
Henrik Löfbacka,38,1,0.02631578947368421,43.94736842105263,1670
Andre Schiller,37,3,0.08108108108108109,44.054054054054056,1630
Mats Remneby,37,0,0.0,58.567567567567565,2167
Mikko Jutila,37,0,0.0,57.86486486486486,2141
Janne Ulmas,37,1,0.02702702702702703,42.648648648648646,1578
Karl-Arne Nordström,37,1,0.02702702702702703,20.7027027027027,766
Kyösti Hagert,37,0,0.0,44.4054054054054,1643
Sandra Blixt,37,1,0.02702702702702703,54.729729729729726,2025
Peter Eliasson,37,1,0.02702702702702703,69.89189189189189,2586
Petri Virtanen,37,6,0.16216216216216217,20.91891891891892,774
Emma Tångring,37,1,0.02702702702702703,45.513513513513516,1684
Martina Lunde,37,0,0.0,59.810810810810814,2213
Mikael Pilenberg,37,2,0.05405405405405406,42.86486486486486,1586
Arve Sjoner,37,6,0.16216216216216217,36.78378378378378,1361
Anne-Mari Ollila,37,2,0.05405405405405406,19.83783783783784,734
Bengt Eriksson,37,1,0.02702702702702703,29.864864864864863,1105
Risto Rauhala,37,0,0.0,86.13513513513513,3187
Kari P. Pulliainen,37,0,0.0,45.432432432432435,1681
Michael von Krusenst.,37,0,0.0,44.270270270270274,1638
Emma Holmquist,37,5,0.13513513513513514,54.432432432432435,2014
Ingemar Holm,37,2,0.05405405405405406,38.32432432432432,1418
Kim Boström,36,5,0.1388888888888889,20.055555555555557,722
Tuija Aro,36,1,0.027777777777777776,65.80555555555556,2369
Yannick Gingras,36,3,0.08333333333333333,30.97222222222222,1115
Isabella Bergh,36,6,0.16666666666666666,7.222222222222222,260
Risto Väre,36,3,0.08333333333333333,18.416666666666668,663
Valtteri Itkonen,36,0,0.0,51.861111111111114,1867
Kenneth L T Nilsson,36,0,0.0,71.44444444444444,2572
Jussi Kivijärvi,36,1,0.027777777777777776,63.77777777777778,2296
Minttu Mäkinen,36,0,0.0,44.361111111111114,1597
Timo Sikanen,36,2,0.05555555555555555,51.77777777777778,1864
Angelica Holm,36,2,0.05555555555555555,39.05555555555556,1406
Sauli Tammi,36,1,0.027777777777777776,23.47222222222222,845
Hans Adler,36,1,0.027777777777777776,55.94444444444444,2014
Rudolf Lichtenwörther,36,2,0.05555555555555555,35.833333333333336,1290
Linn Stolt,36,3,0.08333333333333333,25.555555555555557,920
Anna Nordlund,36,1,0.027777777777777776,55.47222222222222,1997
Tomi Jääskeläinen,35,1,0.02857142857142857,59.08571428571429,2068
Alexandra Wisén,35,2,0.05714285714285714,32.05714285714286,1122
Julia Smedman,35,0,0.0,59.05714285714286,2067
Malin Fransson,35,0,0.0,68.54285714285714,2399
Mats C Nilsson,35,2,0.05714285714285714,32.22857142857143,1128
Christina A Hande,35,4,0.11428571428571428,40.31428571428572,1411
Pertti Rantala,35,0,0.0,59.22857142857143,2073
Fredrik N Jonsson,35,0,0.0,48.4,1694
Veronika Karlsson,35,0,0.0,44.457142857142856,1556
Lars Anvar Kolle,35,3,0.08571428571428572,24.82857142857143,869
Liisa Lanki,35,9,0.2571428571428571,23.114285714285714,809
Timo Toiva,35,3,0.08571428571428572,28.485714285714284,997
Joakim Sternsjö,35,2,0.05714285714285714,31.685714285714287,1109
Göran B Andersson,35,2,0.05714285714285714,51.114285714285714,1789
Janina Koivisto,35,4,0.11428571428571428,18.2,637
Linda Holmgren,35,2,0.05714285714285714,52.74285714285714,1846
Jouni Polso,34,2,0.058823529411764705,34.88235294117647,1186
Jukka Lievonen,34,5,0.14705882352941177,40.05882352941177,1362
Tommi Mäenpää,34,5,0.14705882352941177,23.529411764705884,800
Gunnar Hermansson,34,2,0.058823529411764705,45.73529411764706,1555
Erika Gustafsson,34,0,0.0,63.05882352941177,2144
Alexander Nilsson,34,1,0.029411764705882353,45.970588235294116,1563
Kai Kulhoranta,34,0,0.0,55.1764705882353,1876
Caroline Melin,34,1,0.029411764705882353,45.205882352941174,1537
Jenny Lindelöf,34,0,0.0,61.88235294117647,2104
Kent Knutsson,34,6,0.17647058823529413,16.235294117647058,552
Vidar Hop,34,3,0.08823529411764706,18.5,629
Johanna Sianoja,34,0,0.0,53.0,1802
Jenny Sjöqvist,34,2,0.058823529411764705,29.41176470588235,1000
Ida Einarsson,34,0,0.0,73.67647058823529,2505
Mira Oksakari,34,2,0.058823529411764705,47.588235294117645,1618
Jessica Nilsson,34,1,0.029411764705882353,56.3235294117647,1915
Victor Gentz,34,4,0.11764705882352941,10.911764705882353,371
Lars Magnusson,34,2,0.058823529411764705,41.1764705882353,1400
Tim Nagel,34,2,0.058823529411764705,32.26470588235294,1097
Anders Källberg,34,3,0.08823529411764706,40.55882352941177,1379
Sybille Tinter,34,5,0.14705882352941177,34.76470588235294,1182
Thomas Madsen,33,2,0.06060606060606061,15.151515151515152,500
Noora Hirvimäki,33,2,0.06060606060606061,54.696969696969695,1805
Olle Elfstrand,33,3,0.09090909090909091,23.606060606060606,779
Ferry Fridolfsson,33,0,0.0,86.42424242424242,2852
Susanna Visuri,33,0,0.0,36.696969696969695,1211
Pernilla Vidner,33,1,0.030303030303030304,59.45454545454545,1962
Therese Boström,33,1,0.030303030303030304,37.18181818181818,1227
Paula Keränen,33,1,0.030303030303030304,50.96969696969697,1682
Riku Salminen,33,0,0.0,56.78787878787879,1874
Pauli Tyrisevä,33,1,0.030303030303030304,37.42424242424242,1235
Markus Linryd,33,1,0.030303030303030304,53.75757575757576,1774
Tomasz Wisniewski,33,2,0.06060606060606061,36.72727272727273,1212
David Grundmann,33,2,0.06060606060606061,35.72727272727273,1179
Lars-Göran Magnusson,33,1,0.030303030303030304,43.63636363636363,1440
Mats Andersson,33,0,0.0,55.96969696969697,1847
Jukka-Pekka Närhinen,33,1,0.030303030303030304,33.54545454545455,1107
Sören Semmingsson,32,1,0.03125,35.84375,1147
Angelica Herlin,32,2,0.0625,40.15625,1285
Peter O Larsson,32,1,0.03125,57.90625,1853
Jan E Flink,32,2,0.0625,49.75,1592
Hannu Pelkonen,32,0,0.0,59.0625,1890
Gustav Andersson,32,2,0.0625,24.40625,781
Matti Simola,32,1,0.03125,19.0,608
Taisto Knuuti,32,3,0.09375,22.4375,718
Heikki Laine,32,0,0.0,88.5,2832
Matilda Engström,32,1,0.03125,61.5,1968
Emilia Schlömer,32,0,0.0,64.3125,2058
Sara Brodin,32,4,0.125,26.375,844
Thomas Persén,32,1,0.03125,32.78125,1049
Jennifer Österdahl,32,2,0.0625,60.09375,1923
Mats Gunnarsson,32,6,0.1875,19.5,624
Hans Franck,32,0,0.0,112.71875,3607
Isabella Axelsson,32,0,0.0,42.625,1364
Sajmir Ceka,32,5,0.15625,31.375,1004
Hannu Lähteenmäki,31,5,0.16129032258064516,26.032258064516128,807
Ulla Koivisto,31,3,0.0967741935483871,27.161290322580644,842
Claes Liljeqvist,31,0,0.0,61.225806451612904,1898
Satu Nissinen,31,1,0.03225806451612903,68.51612903225806,2124
Timo Lindgren,31,0,0.0,44.96774193548387,1394
Martina Jonsson,31,2,0.06451612903225806,33.54838709677419,1040
Ville Laakkala,31,0,0.0,46.41935483870968,1439
Chris Trotter,31,2,0.06451612903225806,28.387096774193548,880
Jessica Schade Lundell,31,0,0.0,61.483870967741936,1906
Göran Edlund,31,0,0.0,57.87096774193548,1794
Antero Vesterinen,31,4,0.12903225806451613,25.387096774193548,787
Lina Johansson,31,3,0.0967741935483871,31.774193548387096,985
Nichlas Janze,31,0,0.0,71.09677419354838,2204
Reijo Tauriainen,31,0,0.0,41.70967741935484,1293
Anna-Karin Jonsson,31,7,0.22580645161290322,24.967741935483872,774
Stefan Rosén,31,2,0.06451612903225806,46.645161290322584,1446
Kari Muhonen,31,0,0.0,83.87096774193549,2600
Mathilda Lövgren,31,5,0.16129032258064516,21.774193548387096,675
Olle Goop,31,4,0.12903225806451613,8.161290322580646,253
Magnus Dahlén,31,6,0.1935483870967742,18.806451612903224,583
Janne Haapiainen,31,0,0.0,26.580645161290324,824
Kari Torppa,31,0,0.0,72.09677419354838,2235
Satu Likander,31,0,0.0,58.38709677419355,1810
Stig Engstrand,31,4,0.12903225806451613,28.967741935483872,898
Kimmo Keskinen,30,2,0.06666666666666667,38.5,1155
Alexis Pyykkönen,30,2,0.06666666666666667,27.833333333333332,835
Ingemar Nilsson,30,0,0.0,85.9,2577
Ari Eve,30,1,0.03333333333333333,38.4,1152
Lasse Mickelsson,30,1,0.03333333333333333,41.63333333333333,1249
Ingvar Ravelius,30,2,0.06666666666666667,69.96666666666667,2099
Lars Ångström,30,2,0.06666666666666667,17.3,519
Jan Pettersson,30,0,0.0,62.93333333333333,1888
Juha Ranta,30,0,0.0,95.0,2850
Mika Stenroth,30,2,0.06666666666666667,54.766666666666666,1643
Marika Eriksson,30,1,0.03333333333333333,42.333333333333336,1270
Moa Andersson,30,0,0.0,104.76666666666667,3143
Maja Odder A,30,0,0.0,65.6,1968
Lauri Savinainen,30,3,0.1,23.633333333333333,709
Leif K Karlsson,30,0,0.0,57.53333333333333,1726
Ann-Marie Kaattari,30,1,0.03333333333333333,35.53333333333333,1066
Rose-Marie Söderlund,30,2,0.06666666666666667,57.0,1710
Thomas Åhlund,30,3,0.1,67.46666666666667,2024
Lisa Gilljam,30,1,0.03333333333333333,27.6,828
Karin Nilsson,30,3,0.1,20.5,615
Maria Bodin,30,2,0.06666666666666667,24.733333333333334,742
Matleena Rahkonen,30,2,0.06666666666666667,41.4,1242
David Källgren,30,0,0.0,22.566666666666666,677
Rune Granqvist,30,0,0.0,90.0,2700
Tuomo Määttänen,30,2,0.06666666666666667,47.86666666666667,1436
Raineri Puikkonen,29,5,0.1724137931034483,22.413793103448278,650
Ellinor Doublet,29,1,0.034482758620689655,52.86206896551724,1533
Nathalie Wallin,29,1,0.034482758620689655,46.93103448275862,1361
Franck Nivard,29,3,0.10344827586206896,14.068965517241379,408
Henna-Riikka Puolakka,29,1,0.034482758620689655,44.13793103448276,1280
Alexander Ljungman,29,1,0.034482758620689655,50.41379310344828,1462
Katarina Lorenz,29,1,0.034482758620689655,33.89655172413793,983
Jakob Croon,29,6,0.20689655172413793,33.62068965517241,975
Asko Hyvönen,29,1,0.034482758620689655,31.17241379310345,904
Hemmi Salminen,29,1,0.034482758620689655,37.58620689655172,1090
Per-Ingmar Persson,29,0,0.0,65.24137931034483,1892
Olli Innanen,29,5,0.1724137931034483,21.275862068965516,617
Annelie Götesson,29,1,0.034482758620689655,71.37931034482759,2070
Robert Eriksson,29,0,0.0,52.6551724137931,1527
Olov Granath,29,0,0.0,91.86206896551724,2664
Nicolaj Andersen,29,1,0.034482758620689655,32.48275862068966,942
Jelena Fironova,29,1,0.034482758620689655,45.06896551724138,1307
Mikko Jääskeläinen,29,1,0.034482758620689655,38.3448275862069,1112
Kimmo Pukarinen,29,2,0.06896551724137931,26.03448275862069,755
Christer Nyström,29,6,0.20689655172413793,17.862068965517242,518
Eva Alstermark,29,0,0.0,64.3103448275862,1865
Odd Arne Sagholen,28,4,0.14285714285714285,12.035714285714286,337
Raija Saarinen,28,3,0.10714285714285714,48.07142857142857,1346
Jarmo Villanen,28,1,0.03571428571428571,35.857142857142854,1004
Roger Allercrantz,28,0,0.0,56.142857142857146,1572
Olli Vaittinen,28,1,0.03571428571428571,88.03571428571429,2465
Emma Ivarsson,28,0,0.0,44.464285714285715,1245
Per K Anderson,28,1,0.03571428571428571,27.25,763
Sven-Åke Eriksson,28,1,0.03571428571428571,34.535714285714285,967
Svante Häger,28,0,0.0,67.75,1897
Karin Olofsson,28,3,0.10714285714285714,41.642857142857146,1166
Thomas Aurell,28,0,0.0,50.82142857142857,1423
Jörgen Deivall,28,1,0.03571428571428571,38.25,1071
Laura Kinnunen,28,0,0.0,46.964285714285715,1315
Maria Elfstrand,28,0,0.0,50.142857142857146,1404
Jonas Edlund,28,0,0.0,50.857142857142854,1424
Teijo Granath,28,0,0.0,75.57142857142857,2116
Manu Vanha-Rauvola,28,1,0.03571428571428571,52.642857142857146,1474
Ulrika Axelson,28,0,0.0,37.714285714285715,1056
Ales Pavsic,28,2,0.07142857142857142,23.357142857142858,654
Per Bonnevier,28,2,0.07142857142857142,40.75,1141
Markus Rauhala,28,0,0.0,34.857142857142854,976
Janne Levula,28,0,0.0,91.96428571428571,2575
Kirsi Huhmarsalo,28,5,0.17857142857142858,32.357142857142854,906
Henrik Larsson,28,3,0.10714285714285714,27.535714285714285,771
Henrik Åslund,28,7,0.25,8.857142857142858,248
Jessica Erlandsson,28,2,0.07142857142857142,32.67857142857143,915
Jonathan Gustavsson,28,4,0.14285714285714285,24.5,686
Mikael Laudon,28,4,0.14285714285714285,32.535714285714285,911
Mika Ahlström,28,1,0.03571428571428571,48.035714285714285,1345
Timo Huotari,28,1,0.03571428571428571,39.464285714285715,1105
Anita Valstad Hagmann,28,2,0.07142857142857142,36.92857142857143,1034
Thelma Ragnarsson,28,1,0.03571428571428571,40.857142857142854,1144
Emma Magnusson,27,1,0.037037037037037035,33.333333333333336,900
Terno Grönstrand,27,2,0.07407407407407407,36.851851851851855,995
Atle Solhus,27,3,0.1111111111111111,18.444444444444443,498
Stefan Wieselgren,27,1,0.037037037037037035,52.7037037037037,1423
Jouko Joensuu,27,1,0.037037037037037035,34.407407407407405,929
Carl-Erik Lindblom,27,5,0.18518518518518517,6.851851851851852,185
Carita Ukkola,27,1,0.037037037037037035,33.370370370370374,901
Jessica Flodin,27,3,0.1111111111111111,44.55555555555556,1203
Lotta Eskilsson,27,0,0.0,51.666666666666664,1395
Eero Alasaari,27,1,0.037037037037037035,51.2962962962963,1385
Minna Rampa,27,2,0.07407407407407407,36.22222222222222,978
Jan Hägg,27,4,0.14814814814814814,28.77777777777778,777
Stefan Landén,27,0,0.0,68.18518518518519,1841
Kari Toivanen,27,1,0.037037037037037035,41.96296296296296,1133
Maria M Lindell,27,0,0.0,77.62962962962963,2096
Pontus Gustafsson,27,1,0.037037037037037035,51.55555555555556,1392
Isabella Zerne,27,3,0.1111111111111111,32.25925925925926,871
Sandra Kortekallio,27,1,0.037037037037037035,20.666666666666668,558
Christina Tilp,27,3,0.1111111111111111,51.22222222222222,1383
Mikael Isaksson,27,0,0.0,105.11111111111111,2838
Mikko Pitkänen,27,0,0.0,39.25925925925926,1060
Jukka Kolkka,27,0,0.0,51.407407407407405,1388
Caroline Åkerlund,27,4,0.14814814814814814,23.703703703703702,640
Stefan Svensson,27,1,0.037037037037037035,60.111111111111114,1623
Andrzej Karasiewicz,27,3,0.1111111111111111,51.925925925925924,1402
Rodney Gatt,27,2,0.07407407407407407,35.925925925925924,970
Lasse Huttunen,27,1,0.037037037037037035,38.22222222222222,1032
Timo P Niskanen,27,0,0.0,45.148148148148145,1219
Åsa Lindberg,27,1,0.037037037037037035,29.0,783
Per-Olov Brasar,26,2,0.07692307692307693,51.69230769230769,1344
Tuuli Kurkinen,26,7,0.2692307692307692,11.115384615384615,289
Simon Helm,26,2,0.07692307692307693,21.384615384615383,556
Mathias Halldin,26,1,0.038461538461538464,54.65384615384615,1421
Fausto Luperini,26,1,0.038461538461538464,32.03846153846154,833
Hans-Ove Skogh,26,0,0.0,66.38461538461539,1726
Harri Vimpari,26,1,0.038461538461538464,38.30769230769231,996
Jörgen Melchior,26,0,0.0,34.42307692307692,895
Amelie Nilsson,26,4,0.15384615384615385,13.692307692307692,356
Kenneth Brenden,26,2,0.07692307692307693,47.69230769230769,1240
Malin Hammarskjöld,26,0,0.0,50.80769230769231,1321
Simon Hoas,26,2,0.07692307692307693,36.73076923076923,955
Dwight Pieters,26,3,0.11538461538461539,20.115384615384617,523
Jonas M Oscarsson,26,2,0.07692307692307693,27.23076923076923,708
Leif A Flink,26,1,0.038461538461538464,40.23076923076923,1046
Mari Helin-Saarinen,26,0,0.0,54.0,1404
Anton Sverre,26,0,0.0,40.38461538461539,1050
Knut Arne Ödegaard,26,4,0.15384615384615385,18.884615384615383,491
Sophia Jacobsen,26,5,0.19230769230769232,15.423076923076923,401
Cato Antonsen,26,2,0.07692307692307693,19.96153846153846,519
Anita Paakinaho,26,0,0.0,79.11538461538461,2057
Aki Huhtamäki,26,0,0.0,56.57692307692308,1471
Nathalie Edlund,26,0,0.0,37.03846153846154,963
Paavo Lappi,26,0,0.0,36.57692307692308,951
Kevin Porshage,26,0,0.0,34.69230769230769,902
Sami Mykkänen,26,3,0.11538461538461539,11.26923076923077,293
Ronny M Gustavsson,26,1,0.038461538461538464,32.88461538461539,855
Paul Robertsson,25,4,0.16,13.8,345
Jan Stjern,25,0,0.0,72.64,1816
Jan-Erik Erikson,25,1,0.04,27.0,675
William Strand,25,1,0.04,35.36,884
Ronja Lamminen,25,3,0.12,36.88,922
Beata Persson,25,1,0.04,60.04,1501
Mikko Peitsaho,25,2,0.08,85.08,2127
Vanessa Larsson,25,0,0.0,64.76,1619
Alice Engström,25,2,0.08,36.36,909
Kati Särkelä,25,0,0.0,66.0,1650
Raul Virolainen,25,0,0.0,56.28,1407
Tapio Katainen,25,1,0.04,28.48,712
Daniel Johansson Wilje,25,2,0.08,57.4,1435
Jukka Kinnunen,25,1,0.04,29.76,744
Linnea Swartling,25,1,0.04,35.44,886
Ilkka Korhonen,25,0,0.0,65.04,1626
Matti Lehti,25,0,0.0,68.44,1711
Yngve Larsson,25,0,0.0,90.28,2257
Juhani Kärki,25,1,0.04,19.4,485
Fredrik Sahlén,25,3,0.12,55.2,1380
Bo Ralfelt,25,1,0.04,82.64,2066
Reino Salmela,25,1,0.04,16.48,412
Mercedes Balogh,25,3,0.12,12.36,309
Petra Lindberg,25,0,0.0,96.96,2424
Doug McNair,24,4,0.16666666666666666,31.75,762
Niclas Fischer,24,1,0.041666666666666664,50.5,1212
Benny J L Nilsson,24,1,0.041666666666666664,71.0,1704
Isabelle Ångström,24,0,0.0,64.95833333333333,1559
Lisa Wikström,24,1,0.041666666666666664,34.833333333333336,836
Ayse Könec,24,0,0.0,62.5,1500
Robert Wesslin,24,0,0.0,62.458333333333336,1499
Heikki Pellikka,24,5,0.20833333333333334,11.041666666666666,265
Peter U Andersson,24,2,0.08333333333333333,45.583333333333336,1094
Hannah Gustavsson,24,0,0.0,29.166666666666668,700
Oskar Dahlman,24,0,0.0,30.583333333333332,734
Caroline Josefsson,24,1,0.041666666666666664,40.458333333333336,971
Herman R Tvedt,24,0,0.0,11.5,276
Sophia Olsson Jacobsen,24,1,0.041666666666666664,31.416666666666668,754
Petri Kopsala,24,1,0.041666666666666664,22.458333333333332,539
Ville Korjus,24,9,0.375,2.1666666666666665,52
Frank Nilsson,24,1,0.041666666666666664,15.708333333333334,377
